TransactionID,Date,DepartmentID,CategoryID,Vendor,Amount,PaymentMethod,ApprovalStatus
TXN104651,2023-09-07,D03,C08,Freelance Consultant,64816.16,UPI,Rejected
TXN114382,2025-02-14,D04,C07,Wework,16773.69,Corporate Card,Approved
TXN101581,2023-03-21,D08,C02,Uber For Business,16480.86,UPI,Approved
TXN110279,2024-07-31,D02,C02,MakeMyTrip Business,251770.26,Cheque,Approved
TXN113904,2025-06-01,D05,C10,Sundry Vendor,15828.45,Bank Transfer,Approved
TXN115467,2025-04-04,D04,C01,Internal Payroll,131925.96,Corporate Card,Approved
TXN114369,2025-02-06,D04,C06,Udemy Business,103347.64,Corporate Card,Approved
TXN104115,2023-08-21,D03,C10,Sundry Vendor,52999.81,Cheque,Approved
TXN120351,2025-12-24,D08,C08,Deloitte Advisory,7715.76,Cheque,Approved
TXN106392,2023-12-18,D04,C05,LinkedIn Marketing,45096.69,Cheque,Approved
TXN108908,2024-04-12,D07,C01,ADP Payroll Services,15196.16,Corporate Card,Approved
TXN117637,2025-08-22,D02,C09,Local It Vendor,5594.5,Cheque,Approved
TXN109927,2024-06-10,D05,C01,Internal Payroll,63125.07,Bank Transfer,Approved
TXN108396,2024-03-25,D07,C10,Petty Cash,144961.97,Bank Transfer,Approved
TXN115249,2025-03-04,D08,C08,Deloitte Advisory,797.18,Corporate Card,Approved
TXN102162,2023-04-10,D08,C04,Amazon Business,40534.35,Bank Transfer,Approved
TXN100194,2023-01-11,D03,C08,Freelance Consultant,39603.22,Corporate Card,Approved
TXN109508,2024-05-20,D07,C06,Internal Training Team,40987.17,UPI,Approved
TXN119838,2025-12-05,D01,C08,Freelance Consultant,67851.57,Cheque,Approved
TXN119063,2025-10-13,D06,C08,KPMG Consulting,37420.69,Cheque,Pending
TXN113918,2025-01-24,D06,C01,Internal Payroll,47849.84,UPI,Pending
TXN116560,2025-06-30,D03,C07,Airtel Business,9266.69,UPI,Approved
TXN102350,2023-05-18,D03,C01,ADP Payroll Services,13488.9,Corporate Card,Approved
TXN118375,2025-09-30,D05,C02,MakeMyTrip Business,4902.41,Cheque,Approved
TXN109623,2024-06-27,D01,C01,Internal Payroll,91633.58,UPI,Pending
TXN118325,2025-09-19,D04,C07,State Electricity Board,72781.14,Bank Transfer,Approved
TXN106681,2023-12-04,D08,C06,Udemy Business,12157.83,Corporate Card,Approved
TXN112143,2024-10-07,D05,C05,Local Print Media,5409.67,UPI,Approved
TXN118626,2025-09-29,D08,C04,Office Depot,38118.62,Cheque,Approved
TXN103857,2023-07-24,D08,C02,MakeMyTrip Business,2845.24,Cheque,Approved
TXN114080,2025-01-22,D08,C05,Meta Ads,19822.71,UPI,Approved
TXN113118,2024-12-26,D03,C03,Salesforce,107926.35,Corporate Card,Approved
TXN110756,2024-08-15,D01,C04,Amazon Business,14789.88,Cheque,Approved
TXN119115,2025-10-20,D07,C06,Internal Training Team,29422.73,UPI,Approved
TXN120233,2025-12-17,D07,C01,ADP Payroll Services,150482.77,Corporate Card,Approved
TXN102503,2023-05-03,D04,C10,Sundry Vendor,29301.01,Cheque,Rejected
TXN119759,2025-11-19,D08,C06,Udemy Business,9158.87,UPI,Approved
TXN117961,2025-08-08,D07,C05,HubSpot,15012.24,Corporate Card,Approved
TXN116967,2025-07-10,D01,C03,AWS,23157.55,Bank Transfer,Approved
TXN101216,2023-03-07,D02,C10,Sundry Vendor,3317.42,Bank Transfer,Approved
TXN101227,2023-03-21,D03,C01,Internal Payroll,41588.33,Cheque,Approved
TXN117748,2025-08-29,D04,C05,Meta Ads,7449.37,Cheque,Approved
TXN109678,2024-06-28,D01,C08,Deloitte Advisory,1471.81,Cheque,Approved
TXN104551,2023-09-20,D02,C02,MakeMyTrip Business,55901.06,Corporate Card,Approved
TXN107658,2024-02-29,D06,C01,ADP Payroll Services,232298.89,UPI,Approved
TXN106226,2023-12-11,D02,C04,Staples India,4420.53,Cheque,Approved
TXN118061,2025-08-18,D08,C09,Lenovo,45149.83,Corporate Card,Approved
TXN103152,2023-06-28,D06,C05,Meta Ads,1091.22,Corporate Card,Approved
TXN104043,2023-08-01,D02,C09,Dell Technologies,141679.98,Bank Transfer,Approved
TXN104598,2023-09-25,D02,C09,Dell Technologies,1490.13,Corporate Card,Approved
TXN116352,2025-05-14,D08,C06,Udemy Business,85456.63,UPI,Approved
TXN103615,2023-07-19,D04,C07,Airtel Business,26417.85,UPI,Rejected
TXN105163,2023-10-16,D03,C02,Indigo Airlines,572.49,Corporate Card,Approved
TXN103268,2023-06-28,D07,C10,Petty Cash,36887.61,Corporate Card,Approved
TXN110200,2024-12-06,D08,C10,Petty Cash,61265.64,Bank Transfer,Approved
TXN101801,2023-04-25,D03,C04,Staples India,13826.07,UPI,Approved
TXN101191,2023-03-03,D02,C07,Jio Business,20636.95,Corporate Card,Approved
TXN106465,2023-12-14,D05,C04,Amazon Business,161636.96,Corporate Card,Approved
TXN117137,2025-07-24,D03,C04,Office Depot,33709.5,Cheque,Approved
TXN102307,2023-05-05,D02,C05,LinkedIn Marketing,31530.11,Bank Transfer,Approved
TXN105391,2023-10-13,D06,C07,Jio Business,34758.52,Bank Transfer,Approved
TXN114218,2025-02-26,D02,C04,Office Depot,30976.16,Cheque,Approved
TXN114743,2025-03-28,D01,C08,Deloitte Advisory,113299.68,Bank Transfer,Approved
TXN111982,2024-10-08,D03,C01,Internal Payroll,267483.93,Cheque,Approved
TXN102981,2023-06-07,D03,C06,Coursera Business,29311.63,UPI,Approved
TXN103691,2023-07-20,D05,C07,State Electricity Board,1628.94,Cheque,Approved
TXN114254,2025-02-06,D02,C09,Dell Technologies,2283.94,UPI,Approved
TXN119926,2025-12-24,D02,C08,KPMG Consulting,11699.26,Cheque,Approved
TXN112162,2024-10-17,D05,C07,Jio Business,153451.88,Corporate Card,Approved
TXN116126,2025-05-01,D05,C05,HubSpot,18699.89,Corporate Card,Approved
TXN120203,2025-12-01,D06,C07,Airtel Business,112672.86,Bank Transfer,Approved
TXN108931,2024-04-11,D07,C05,LinkedIn Marketing,36204.39,Corporate Card,Approved
TXN112801,2024-11-12,D06,C08,KPMG Consulting,176.04,UPI,Approved
TXN119036,2025-10-24,D06,C02,Uber For Business,33810.1,UPI,Approved
TXN104590,2023-09-06,D02,C08,Freelance Consultant,15220.16,UPI,Approved
TXN108665,2024-04-01,D03,C04,Amazon Business,18116.84,Corporate Card,Approved
TXN118036,2025-08-28,D08,C06,Coursera Business,33295.47,Bank Transfer,Approved
TXN107693,2024-02-05,D06,C05,Google Ads,11511.15,Corporate Card,Approved
TXN105093,2023-10-20,D01,C10,Petty Cash,198452.04,Corporate Card,Approved
TXN118771,2025-10-23,D02,C04,Staples India,9120.33,Corporate Card,Approved
TXN104580,2023-09-18,D02,C05,LinkedIn Marketing,22483.26,Cheque,Approved
TXN108145,2024-03-20,D04,C08,KPMG Consulting,19410.32,Corporate Card,Approved
TXN110514,2024-07-15,D05,C07,Wework,97433.05,Bank Transfer,Approved
TXN110984,2024-08-23,D04,C08,EY Advisory,5849.45,UPI,Approved
TXN114644,2025-02-03,D08,C03,Microsoft 365,48956.34,Bank Transfer,Approved
TXN115291,2025-04-17,D01,C04,Amazon Business,57001.99,Bank Transfer,Pending
TXN115090,2025-03-28,D06,C03,Google Workspace,101002.14,UPI,Approved
TXN108818,2024-04-04,D05,C07,Wework,312156.88,Bank Transfer,Approved
TXN118238,2025-09-18,D03,C05,Google Ads,46499.43,Cheque,Approved
TXN119911,2025-12-30,D02,C05,LinkedIn Marketing,24378.69,Bank Transfer,Approved
TXN100380,2023-01-11,D06,C08,EY Advisory,15900.49,Bank Transfer,Approved
TXN114430,2025-02-10,D05,C03,AWS,16657.07,Bank Transfer,Approved
TXN112549,2024-11-27,D03,C01,ADP Payroll Services,117131.62,Bank Transfer,Approved
TXN115468,2025-04-18,D04,C01,Internal Payroll,70582.6,UPI,Approved
TXN101539,2023-03-29,D07,C05,Local Print Media,49183.62,UPI,Approved
TXN100150,2023-01-17,D02,C10,Petty Cash,5727.13,Bank Transfer,Approved
TXN102241,2023-05-31,D01,C08,Deloitte Advisory,116375.45,Cheque,Approved
TXN107578,2024-02-09,D04,C09,Dell Technologies,224521.74,Bank Transfer,Approved
TXN102490,2023-05-25,D04,C09,Local It Vendor,3712.49,Bank Transfer,Approved
TXN120034,2025-12-05,D04,C04,Office Depot,236761.53,Cheque,Approved
TXN106296,2023-12-21,D03,C03,AWS,31994.65,Cheque,Approved
TXN105148,2023-10-30,D02,C10,Petty Cash,110112.54,Bank Transfer,Approved
TXN108055,2024-03-15,D03,C04,Staples India,13094.54,Cheque,Approved
TXN117835,2025-08-06,D05,C09,Local It Vendor,18339.36,Bank Transfer,Approved
TXN117940,2025-08-11,D07,C03,Zoom,74384.18,Cheque,Pending
TXN105108,2023-10-06,D02,C03,Google Workspace,32875.68,UPI,Approved
TXN103815,2023-07-11,D07,C06,Internal Training Team,6486.59,Bank Transfer,Approved
TXN108552,2024-04-25,D01,C09,HP Enterprise,70214.28,Cheque,Approved
TXN118628,2025-09-22,D08,C05,LinkedIn Marketing,114505.07,Bank Transfer,Approved
TXN103765,2023-07-19,D06,C08,KPMG Consulting,9488.66,UPI,Approved
TXN110165,2024-06-21,D08,C05,HubSpot,19156.91,Cheque,Approved
TXN100878,2023-02-23,D05,C10,Petty Cash,275.73,Bank Transfer,Approved
TXN117795,2025-08-12,D05,C02,Uber For Business,35833.01,Bank Transfer,Approved
TXN108545,2024-04-12,D01,C08,Deloitte Advisory,84977.84,Corporate Card,Approved
TXN114856,2025-03-11,D03,C02,Indigo Airlines,12988.53,UPI,Rejected
TXN107004,2024-01-17,D05,C01,ADP Payroll Services,115258.59,UPI,Approved
TXN106045,2023-11-27,D07,C06,Udemy Business,24697.09,Bank Transfer,Approved
TXN109550,2024-05-27,D08,C02,Ola Corporate,1169.75,Corporate Card,Approved
TXN112245,2024-10-31,D06,C10,Sundry Vendor,17980.05,Bank Transfer,Approved
TXN118996,2025-10-24,D05,C06,Coursera Business,68827.87,Cheque,Approved
TXN111500,2024-09-03,D04,C03,Google Workspace,57642.27,Cheque,Approved
TXN117615,2025-08-07,D02,C06,NIIT,1047.3,UPI,Approved
TXN110123,2024-06-18,D07,C09,HP Enterprise,4766.73,UPI,Approved
TXN106989,2024-01-04,D04,C09,Dell Technologies,4238.56,UPI,Approved
TXN101456,2023-03-03,D06,C03,AWS,43006.94,Bank Transfer,Approved
TXN101202,2023-03-02,D02,C08,Freelance Consultant,43935.06,Bank Transfer,Approved
TXN105512,2023-10-18,D08,C03,Salesforce,25567.79,UPI,Approved
TXN118975,2025-10-14,D05,C03,Adobe,42155.19,Bank Transfer,Approved
TXN102525,2023-05-29,D05,C04,Staples India,33275.51,Bank Transfer,Approved
TXN105566,2023-11-24,D01,C01,Internal Payroll,197407.22,Cheque,Pending
TXN111883,2024-10-08,D01,C06,Internal Training Team,18161.07,Corporate Card,Approved
TXN100156,2023-01-16,D03,C01,ADP Payroll Services,16097.89,UPI,Approved
TXN106479,2023-12-15,D05,C07,Airtel Business,153005.54,Bank Transfer,Approved
TXN114716,2025-03-28,D01,C02,Uber For Business,31469.14,Bank Transfer,Approved
TXN119997,2025-12-05,D03,C08,KPMG Consulting,12802.87,Bank Transfer,Approved
TXN107587,2024-02-29,D04,C10,Courier Services,7990.3,Corporate Card,Approved
TXN115235,2025-03-05,D08,C05,Meta Ads,42295.5,Corporate Card,Approved
TXN103275,2023-06-12,D07,C10,Unknown Vendor,52148.81,Unknown,Unknown
TXN113559,2025-01-15,D01,C03,Slack,159957.11,Bank Transfer,Approved
TXN118065,2025-08-13,D08,C10,Sundry Vendor,9900.14,Corporate Card,Approved
TXN104374,2023-08-15,D07,C06,NIIT,17858.21,Corporate Card,Approved
TXN102939,2023-06-06,D03,C02,Unknown Vendor,30815.35,Unknown,Unknown
TXN107262,2024-01-17,D08,C05,Local Print Media,81366.75,Cheque,Approved
TXN116110,2025-05-19,D05,C03,Microsoft 365,43882.26,Bank Transfer,Approved
TXN110575,2024-07-10,D06,C07,Jio Business,13770.69,UPI,Approved
TXN109532,2024-05-16,D07,C10,Sundry Vendor,15019.53,Cheque,Approved
TXN106356,2023-12-19,D03,C10,Sundry Vendor,3723.01,Cheque,Approved
TXN115320,2025-04-01,D02,C01,ADP Payroll Services,28379.75,Cheque,Approved
TXN112537,2024-11-12,D02,C09,HP Enterprise,54155.33,Cheque,Approved
TXN112628,2024-11-15,D04,C03,Zoom,30450.81,Corporate Card,Approved
TXN120178,2025-12-18,D06,C04,Staples India,34383.69,Bank Transfer,Approved
TXN114345,2025-02-20,D04,C02,Unknown Vendor,50272.85,Bank Transfer,Unknown
TXN104044,2023-08-08,D02,C10,Courier Services,31465.07,Bank Transfer,Approved
TXN109656,2024-06-12,D01,C06,NIIT,4094.12,Cheque,Approved
TXN106355,2023-12-19,D03,C10,Courier Services,21901.63,Corporate Card,Approved
TXN113080,2024-12-09,D02,C06,Internal Training Team,10388.53,Cheque,Approved
TXN118230,2025-09-05,D03,C04,Amazon Business,80261.4,Corporate Card,Approved
TXN107342,2024-02-29,D01,C07,Jio Business,519.95,UPI,Approved
TXN114196,2025-02-26,D02,C01,Internal Payroll,41490.41,Corporate Card,Approved
TXN114079,2025-01-23,D08,C05,Meta Ads,23609.62,Bank Transfer,Approved
TXN109537,2024-05-28,D08,C01,ADP Payroll Services,134521.63,Cheque,Approved
TXN101817,2023-04-14,D03,C06,Udemy Business,2923.43,Corporate Card,Approved
TXN107622,2024-02-20,D05,C05,Google Ads,22647.83,Cheque,Approved
TXN109010,2024-04-01,D08,C06,Internal Training Team,110229.08,Bank Transfer,Approved
TXN120075,2025-12-09,D04,C10,Courier Services,35470.51,Bank Transfer,Approved
TXN107640,2024-02-02,D05,C08,Deloitte Advisory,89071.08,Cheque,Approved
TXN104068,2023-08-22,D03,C03,Slack,31179.9,Corporate Card,Approved
TXN106552,2023-07-12,D06,C07,Jio Business,21506.96,Bank Transfer,Approved
TXN113266,2024-12-19,D05,C03,Salesforce,7357.91,Corporate Card,Approved
TXN104437,2023-08-15,D08,C04,Office Depot,55387.54,Bank Transfer,Approved
TXN111049,2024-08-22,D05,C06,Internal Training Team,18759.43,UPI,Approved
TXN119247,2025-11-26,D01,C07,Airtel Business,168723.21,Bank Transfer,Approved
TXN116141,2025-05-05,D05,C08,KPMG Consulting,94883.74,Corporate Card,Approved
TXN106361,2023-12-04,D03,C10,Sundry Vendor,1100.94,Bank Transfer,Approved
TXN116681,2025-06-04,D05,C05,HubSpot,14965.61,UPI,Approved
TXN102624,2023-05-22,D06,C09,Dell Technologies,1225.38,Corporate Card,Approved
TXN101410,2023-03-28,D05,C06,NIIT,7056.76,Cheque,Approved
TXN104927,2023-09-05,D07,C04,Amazon Business,81323.62,Corporate Card,Approved
TXN108855,2024-04-02,D06,C02,Indigo Airlines,55467.84,Corporate Card,Approved
TXN103245,2023-06-29,D07,C08,Freelance Consultant,37742.24,Corporate Card,Rejected
TXN117509,2025-07-04,D08,C10,Courier Services,32632.65,UPI,Approved
TXN107445,2024-02-02,D03,C01,Internal Payroll,272014.23,Cheque,Approved
TXN102615,2023-05-02,D06,C07,Airtel Business,9143.63,Bank Transfer,Approved
TXN105686,2023-11-21,D02,C08,Freelance Consultant,2388.63,Cheque,Approved
TXN116920,2025-06-12,D08,C06,Coursera Business,26063.09,Cheque,Approved
TXN104489,2023-09-07,D01,C03,Adobe,119591.62,UPI,Approved
TXN100333,2023-01-16,D06,C01,ADP Payroll Services,363045.04,Cheque,Approved
TXN104955,2023-09-25,D07,C10,Sundry Vendor,153895.84,Corporate Card,Approved
TXN117648,2025-08-12,D02,C10,Petty Cash,17859.18,UPI,Approved
TXN113943,2025-01-03,D06,C05,Meta Ads,39118.89,Corporate Card,Approved
TXN113963,2025-01-03,D06,C09,HP Enterprise,5450.15,Cheque,Pending
TXN120262,2025-12-29,D07,C05,Google Ads,99775.26,Cheque,Approved
TXN102569,2023-05-17,D05,C10,Sundry Vendor,5762.99,UPI,Approved
TXN103824,2023-07-07,D07,C07,Wework,12004.57,UPI,Approved
TXN110607,2024-07-30,D07,C01,Internal Payroll,54450.35,Bank Transfer,Approved
TXN114064,2025-01-17,D08,C04,Office Depot,60918.18,UPI,Approved
TXN114084,2025-01-14,D08,C06,Internal Training Team,66516.22,UPI,Approved
TXN101442,2023-03-30,D06,C01,ADP Payroll Services,4990.55,UPI,Approved
TXN119039,2025-10-23,D06,C02,Ola Corporate,46863.81,Bank Transfer,Approved
TXN117716,2025-08-21,D03,C10,Petty Cash,6400.03,Cheque,Approved
TXN111681,2024-09-11,D06,C08,Freelance Consultant,73063.73,Bank Transfer,Approved
TXN110243,2024-07-24,D01,C07,Airtel Business,26722.66,Corporate Card,Pending
TXN106055,2023-11-24,D07,C07,Jio Business,82188.68,Bank Transfer,Approved
TXN104754,2023-09-06,D05,C01,Internal Payroll,22680.38,Corporate Card,Approved
TXN109848,2024-06-19,D04,C02,MakeMyTrip Business,510.61,Cheque,Approved
TXN108348,2024-05-03,D07,C05,Google Ads,11236.15,UPI,Approved
TXN119634,2025-11-17,D06,C09,Dell Technologies,4772.51,Cheque,Approved
TXN112681,2024-11-12,D05,C01,ADP Payroll Services,1696.92,UPI,Rejected
TXN109888,2024-06-07,D04,C06,Coursera Business,93538.88,Corporate Card,Approved
TXN105392,2023-10-03,D06,C07,Jio Business,1198.94,Corporate Card,Approved
TXN110940,2024-08-05,D04,C02,MakeMyTrip Business,3618.12,Corporate Card,Approved
TXN101881,2023-04-04,D04,C04,Office Depot,7803.77,Cheque,Approved
TXN107229,2024-01-15,D08,C01,Internal Payroll,9616.61,Bank Transfer,Approved
TXN105524,2023-10-17,D08,C04,Office Depot,4249.91,Cheque,Approved
TXN114894,2025-03-31,D03,C07,State Electricity Board,142237.27,UPI,Approved
TXN119853,2025-12-18,D01,C09,Local It Vendor,67086.92,Cheque,Approved
TXN120293,2025-12-04,D08,C01,ADP Payroll Services,297178.53,UPI,Approved
TXN104277,2023-08-09,D06,C05,HubSpot,22231.49,Cheque,Approved
TXN101632,2023-03-21,D08,C10,Courier Services,17768.98,UPI,Approved
TXN110276,2024-07-29,D02,C01,Internal Payroll,45138.37,UPI,Approved
TXN105389,2023-10-05,D06,C06,NIIT,89965.86,Bank Transfer,Approved
TXN101559,2023-03-20,D07,C09,HP Enterprise,4216.02,UPI,Approved
TXN115213,2025-03-12,D08,C02,Ola Corporate,3281.97,Bank Transfer,Approved
TXN101340,2023-03-15,D04,C05,HubSpot,22568.55,Bank Transfer,Approved
TXN104332,2023-08-04,D07,C02,Ola Corporate,22299.55,Cheque,Approved
TXN110799,2024-08-21,D01,C09,Local It Vendor,93197.38,Bank Transfer,Approved
TXN100555,2023-02-20,D01,C03,AWS,135709.8,UPI,Approved
TXN106886,2024-01-11,D03,C03,Salesforce,26127.56,UPI,Approved
TXN118840,2025-10-09,D03,C04,Amazon Business,1292.78,Cheque,Approved
TXN105950,2023-11-23,D06,C04,Staples India,60416.85,Bank Transfer,Pending
TXN101479,2023-03-24,D06,C07,Wework,6866.78,UPI,Approved
TXN117820,2025-08-08,D05,C06,Coursera Business,127670.39,Bank Transfer,Approved
TXN111937,2024-10-21,D02,C03,Microsoft 365,6087.02,Bank Transfer,Approved
TXN106714,2023-12-20,D08,C10,Courier Services,21303.57,Bank Transfer,Approved
TXN107668,2024-02-13,D06,C02,MakeMyTrip Business,35022.45,Cheque,Approved
TXN105197,2023-10-24,D03,C08,Deloitte Advisory,81089.11,Bank Transfer,Approved
TXN115561,2025-04-22,D05,C07,Airtel Business,80888.37,UPI,Pending
TXN116555,2025-06-19,D03,C06,Internal Training Team,66016.81,Cheque,Approved
TXN100687,2023-02-15,D03,C01,ADP Payroll Services,29975.64,UPI,Approved
TXN112527,2024-11-14,D02,C08,Deloitte Advisory,21281.73,UPI,Approved
TXN105724,2023-11-27,D03,C03,AWS,134327.28,Corporate Card,Pending
TXN100061,2023-01-25,D01,C08,EY Advisory,243050.0,Corporate Card,Approved
TXN111944,2024-10-09,D02,C04,Staples India,16473.9,Corporate Card,Approved
TXN107355,2024-02-20,D01,C08,KPMG Consulting,130874.48,Cheque,Approved
TXN104607,2023-09-14,D02,C10,Sundry Vendor,28126.39,Corporate Card,Approved
TXN113608,2025-01-01,D01,C10,Courier Services,93091.06,Bank Transfer,Approved
TXN114603,2025-02-17,D07,C07,State Electricity Board,55061.16,Corporate Card,Approved
TXN104816,2023-09-29,D05,C09,Lenovo,8001.18,Corporate Card,Approved
TXN103570,2023-07-04,D04,C02,Uber For Business,17054.5,Cheque,Approved
TXN106803,2024-01-03,D01,C10,Courier Services,84344.02,Cheque,Approved
TXN119747,2025-11-17,D08,C05,Google Ads,14990.14,Cheque,Approved
TXN104076,2023-08-23,D03,C03,Slack,34297.96,Corporate Card,Approved
TXN100121,2023-01-05,D02,C07,Jio Business,266822.74,Corporate Card,Approved
TXN119015,2025-10-06,D05,C09,Local It Vendor,97383.33,Corporate Card,Approved
TXN119297,2025-11-10,D02,C04,Office Depot,25315.1,UPI,Approved
TXN115446,2025-04-07,D03,C09,Lenovo,19864.22,UPI,Approved
TXN100054,2023-01-12,D01,C07,Jio Business,12325.28,Corporate Card,Approved
TXN103228,2023-06-09,D07,C05,LinkedIn Marketing,5156.29,Corporate Card,Approved
TXN108416,2024-03-27,D08,C03,AWS,4670.37,Bank Transfer,Approved
TXN118209,2025-09-09,D02,C10,Courier Services,15670.34,Cheque,Approved
TXN109643,2024-06-14,D01,C04,Staples India,40456.8,Cheque,Approved
TXN118355,2025-09-11,D04,C10,Sundry Vendor,1407.34,Corporate Card,Approved
TXN107044,2024-01-11,D05,C07,Jio Business,103977.35,UPI,Approved
TXN107337,2024-02-21,D01,C06,Internal Training Team,25164.78,Bank Transfer,Rejected
TXN100298,2023-01-18,D05,C05,HubSpot,39377.47,Bank Transfer,Approved
TXN112494,2024-11-19,D02,C03,Microsoft 365,95396.56,Cheque,Approved
TXN109142,2024-05-07,D02,C03,Google Workspace,40516.61,Bank Transfer,Approved
TXN110024,2024-06-07,D06,C02,MakeMyTrip Business,17351.68,Bank Transfer,Approved
TXN100284,2023-01-11,D05,C01,Internal Payroll,32448.9,Bank Transfer,Approved
TXN110744,2024-08-02,D01,C02,Uber For Business,210607.67,Cheque,Approved
TXN109385,2024-05-13,D05,C07,State Electricity Board,42378.7,UPI,Approved
TXN118583,2025-09-09,D07,C09,Lenovo,11808.23,Corporate Card,Approved
TXN112751,2024-11-19,D05,C10,Petty Cash,28537.64,UPI,Approved
TXN106976,2024-01-25,D04,C07,State Electricity Board,262425.99,Bank Transfer,Approved
TXN109127,2024-05-14,D02,C02,Uber For Business,30161.16,UPI,Approved
TXN114627,2025-02-24,D07,C10,Petty Cash,114308.06,UPI,Approved
TXN115277,2025-04-16,D01,C02,Uber For Business,97556.73,UPI,Approved
TXN120138,2025-12-25,D05,C08,EY Advisory,98793.53,Corporate Card,Approved
TXN107254,2024-01-04,D08,C04,Office Depot,121206.28,Bank Transfer,Approved
TXN101889,2023-04-28,D04,C05,Local Print Media,46380.0,Bank Transfer,Approved
TXN102265,2023-05-19,D02,C01,Internal Payroll,13694.95,Bank Transfer,Approved
TXN109212,2024-05-01,D03,C04,Amazon Business,25795.07,UPI,Approved
TXN108663,2024-04-02,D03,C04,Office Depot,21350.98,Corporate Card,Approved
TXN116104,2025-05-09,D05,C02,MakeMyTrip Business,30623.61,Corporate Card,Approved
TXN106970,2024-01-15,D04,C06,Internal Training Team,2813.44,Bank Transfer,Approved
TXN113280,2024-12-13,D05,C06,NIIT,27293.46,Cheque,Approved
TXN107965,2024-03-05,D02,C02,Uber For Business,89344.02,Cheque,Approved
TXN102051,2023-04-11,D06,C07,Airtel Business,81127.47,UPI,Approved
TXN116611,2025-06-24,D04,C03,AWS,25192.2,Cheque,Approved
TXN105273,2023-10-23,D04,C08,Deloitte Advisory,7891.33,UPI,Approved
TXN111558,2024-09-03,D05,C02,MakeMyTrip Business,89659.42,Corporate Card,Approved
TXN115196,2025-03-11,D07,C10,Petty Cash,74545.18,Corporate Card,Approved
TXN103822,2023-07-11,D07,C07,State Electricity Board,12174.02,UPI,Approved
TXN104144,2023-08-25,D04,C05,HubSpot,55283.27,Cheque,Approved
TXN106250,2023-12-20,D02,C06,NIIT,9678.02,Bank Transfer,Approved
TXN117223,2025-07-18,D04,C06,Coursera Business,15684.16,UPI,Approved
TXN103183,2023-06-19,D06,C10,Petty Cash,48840.1,Corporate Card,Approved
TXN104390,2023-08-24,D07,C08,Freelance Consultant,49344.48,UPI,Approved
TXN117057,2025-07-21,D02,C04,Office Depot,46552.82,Corporate Card,Pending
TXN104046,2023-08-24,D02,C10,Courier Services,55544.42,Cheque,Approved
TXN119358,2025-11-25,D03,C02,MakeMyTrip Business,3762.81,UPI,Approved
TXN109722,2024-06-21,D02,C05,LinkedIn Marketing,84030.1,UPI,Approved
TXN111734,2024-09-13,D07,C05,Meta Ads,104561.95,UPI,Approved
TXN105865,2023-11-13,D05,C02,Indigo Airlines,50664.1,Cheque,Approved
TXN103054,2023-06-29,D04,C10,Petty Cash,265.49,UPI,Approved
TXN101930,2023-04-21,D04,C10,Sundry Vendor,5970.49,Bank Transfer,Approved
TXN112335,2024-10-07,D08,C01,Internal Payroll,93625.76,Bank Transfer,Approved
TXN109765,2024-06-25,D02,C10,Petty Cash,15986.61,Bank Transfer,Approved
TXN105744,2023-11-03,D03,C05,HubSpot,110611.96,Corporate Card,Approved
TXN116508,2025-06-11,D02,C09,Local It Vendor,37779.0,Bank Transfer,Pending
TXN109414,2024-05-01,D06,C03,Slack,293046.05,Corporate Card,Approved
TXN102044,2023-04-03,D06,C06,Coursera Business,99812.18,Corporate Card,Approved
TXN102038,2023-04-10,D06,C05,Meta Ads,109612.79,UPI,Approved
TXN115198,2025-03-28,D08,C01,Internal Payroll,164395.4,Corporate Card,Approved
TXN104175,2023-08-17,D04,C10,Petty Cash,16499.32,Bank Transfer,Approved
TXN101467,2023-03-13,D06,C04,Amazon Business,19196.66,Corporate Card,Approved
TXN116512,2025-06-09,D02,C10,Courier Services,35304.93,Cheque,Approved
TXN111287,2024-09-26,D01,C02,Ola Corporate,51167.1,Cheque,Approved
TXN101735,2023-04-13,D02,C07,Jio Business,6685.57,Corporate Card,Approved
TXN100390,2023-01-13,D07,C01,Internal Payroll,2808.65,Bank Transfer,Approved
TXN112276,2024-10-22,D07,C04,Amazon Business,1372.26,Corporate Card,Approved
TXN120177,2025-12-25,D06,C03,Zoom,70119.56,Corporate Card,Approved
TXN102771,2023-05-25,D08,C07,State Electricity Board,150333.96,Corporate Card,Approved
TXN106084,2023-11-15,D08,C01,Internal Payroll,219927.44,Bank Transfer,Approved
TXN110544,2024-07-25,D06,C02,Indigo Airlines,29843.79,UPI,Approved
TXN101960,2023-04-14,D05,C04,Amazon Business,19721.65,Bank Transfer,Approved
TXN101056,2023-02-23,D08,C06,Coursera Business,18418.59,UPI,Approved
TXN100819,2023-02-16,D05,C01,Internal Payroll,133613.64,Bank Transfer,Approved
TXN108900,2024-04-29,D06,C10,Courier Services,49468.81,Corporate Card,Approved
TXN117195,2025-07-24,D04,C02,Ola Corporate,4169.02,Corporate Card,Approved
TXN118581,2025-09-24,D07,C09,Local It Vendor,5960.81,UPI,Approved
TXN106291,2023-12-20,D03,C02,Uber For Business,19350.97,UPI,Approved
TXN116346,2025-05-22,D08,C05,Google Ads,14737.93,Bank Transfer,Rejected
TXN118034,2025-08-11,D08,C06,Udemy Business,130794.0,Cheque,Approved
TXN107944,2024-03-07,D01,C09,Local It Vendor,60934.78,UPI,Approved
TXN115402,2025-04-24,D03,C01,Internal Payroll,244668.73,Cheque,Approved
